emp_no,first_name,second_name,birth_date,wage,hire_date
9113,Jessica,Donovan,1992-09-09,56325.81,2019-11-28
9114,Allison,Daniels,1992-05-22,97506.09,2021-04-15
9115,Jonathan,Wheeler,1984-01-30,15595.91,2021-12-05
9116,Shawn,Powers,1983-04-15,12965.63,2018-11-04
9117,Paul,Waters,1989-01-18,39535.83,2020-07-07
9118,Anthony,Lewis,1999-10-05,97122.06,2021-11-16
9119,Crystal,Walters,1990-08-13,867.05,2020-02-29
9120,Patricia,Warren,1994-03-06,50378.62,2019-06-11
9121,Kristen,Gibson,1983-11-22,10415.5,2018-11-06
9122,Philip,Walker,1981-03-28,36423.87,2018-02-20
9123,Suzanne,Maxwell,1988-03-19,89049.22,2019-12-20
9124,Kim,Anderson,1988-09-19,32823.07,2021-12-24
9125,Joy,Roberts,1996-02-16,58245.97,2018-06-02
9126,Gary,Sanchez,1979-01-27,15431.69,2019-03-06
9127,Michael,Gardner,1999-11-19,19889.34,2018-08-15
9128,Morgan,Allen,1998-11-10,39352.18,2019-06-23
9129,Andrew,Bennett,1989-01-03,47179.82,2018-07-20
9130,Steven,Shannon,1980-10-20,76459.52,2018-06-06
9131,Kyle,Moore,1990-01-17,99996.75,2020-02-01
9132,Troy,Blackwell,2000-01-02,99070.68,2019-08-21
9133,Colin,Reyes,1980-02-28,40042.57,2018-10-28
9134,Taylor,Smith,1983-05-19,7981.42,2020-09-21
9135,Kaylee,Camacho,1981-04-11,80101.49,2019-01-16
9136,Laura,Kim,1988-12-19,28807.38,2021-07-11
9137,Lindsey,Johnson,1983-10-07,15595.05,2020-10-17
9138,Tiffany,Garcia,1991-01-17,82904.29,2021-05-20
9139,Robert,Cobb,1994-08-16,13573.09,2019-04-24
9140,Nicholas,Moore,1988-09-29,47291.09,2018-04-08
9141,Lisa,Byrd,2000-03-18,42771.65,2021-01-23
9142,John,Curtis,1987-07-28,70469.11,2019-09-11
9143,Amy,Garcia,2000-04-01,6832.04,2020-03-11
9144,William,Vasquez,1989-06-21,77812.19,2018-01-22
9145,Susan,Chen,1992-12-04,14620.28,2018-09-27
9146,Matthew,Allison,1981-10-27,38551.29,2018-12-08
9147,Angela,Evans,2000-03-09,3452.74,2020-10-15
9148,Tanya,Payne,1990-05-24,22635.88,2020-09-08
9149,Shannon,Gray,1997-05-15,67332.1,2018-02-05
9150,James,Webb,1987-12-01,73100.36,2020-05-12
9151,Yolanda,James,1992-03-21,844.44,2018-02-26
9152,Luke,Snow,1983-12-04,48234.19,2020-02-14
9153,Miguel,Gibson,1990-07-24,29389.47,2018-12-23
9154,Monica,Summers,1984-01-23,27757.17,2021-12-17
9155,David,Bailey,1993-06-12,29787.44,2018-10-05
9156,Jamie,Dyer,1988-01-21,87285.86,2020-09-09
9157,John,Flowers,1988-03-07,71175.06,2019-01-09
9158,Tammy,Miller,1978-12-23,70327.23,2019-02-14
9159,Jonathan,Flores,1980-05-18,55258.02,2018-02-06
9160,Jessica,Marquez,1979-05-06,50872.8,2018-11-26
9161,Robert,Hart,1990-08-25,48072.07,2018-06-29
9162,Shannon,Washington,1980-02-12,11477.22,2019-07-03
9163,Katie,Snow,1983-07-06,89209.59,2018-02-26
9164,James,Stokes,1986-11-10,35323.48,2019-03-20
9165,Andrea,Knight,1979-06-03,73731.22,2018-06-11
9166,Sarah,Alvarez,1998-06-20,23228.03,2021-12-06
9167,Patrick,Gomez,1994-04-28,26012.53,2019-05-08
9168,Mr.,Jonathan,1999-05-02,65628.49,2021-04-09
9169,Thomas,Zimmerman,1979-04-11,11463.64,2020-02-03
9170,Brandy,Turner,1986-09-16,8333.76,2019-02-07
9171,Emily,Mcdonald,1989-12-18,7093.05,2021-04-16
9172,Crystal,Vega,2000-01-22,9372.9,2019-08-20
9173,Christine,Thompson,1984-01-07,92465.89,2018-01-07
9174,Elizabeth,Raymond,1987-08-14,25822.36,2020-08-31
9175,Anita,Reynolds,1989-04-30,25744.56,2020-04-26
9176,Jermaine,Williamson,1990-12-20,91318.85,2018-01-24
9177,Laura,Carpenter,1998-11-15,22741.41,2019-05-24
9178,Kathleen,Gonzales,1994-08-27,61385.64,2018-03-29
9179,Andrew,Moore,1991-03-24,5200.29,2021-05-04
9180,Anthony,Goodman,1996-06-19,31149.2,2020-03-04
9181,Nathan,Hall,1989-10-16,49085.47,2021-05-07
9182,Robert,Robinson,1995-01-12,51598.68,2021-01-20
9183,Shawn,Joseph,1978-05-30,75239.0,2020-10-19
9184,David,Cox,1982-12-22,77406.94,2021-08-04
9185,Maria,Foster,1999-01-17,68079.41,2019-01-12
9186,Karen,Bruce,1998-12-12,13582.36,2019-11-25
9187,Marissa,Hayden,1986-06-22,68100.35,2021-04-14
9188,Jesse,Lin,1997-12-10,86768.69,2018-06-16
9189,Sharon,Wilcox,1983-06-21,93086.43,2020-12-18
9190,Christopher,Allen,1978-05-13,4407.72,2019-08-21
9191,Thomas,Sampson,1996-10-25,90089.21,2021-09-17
9192,Heather,Rose,1993-06-10,43657.74,2021-08-17
9193,Michael,Marshall,1980-04-06,72850.46,2021-07-15
9194,Teresa,Reid,1986-03-01,36098.74,2020-04-09
9195,Victoria,Bailey,1991-09-18,18238.74,2018-03-14
9196,Mary,Lee,1999-01-05,16683.7,2020-01-12
9197,Michael,Becker,1990-12-15,74546.46,2021-07-17
9198,Shelly,Daniel,1978-01-07,71633.5,2021-11-04
9199,Jason,Prince,1982-09-21,22770.68,2018-09-06
9200,Julia,Mendez,1999-07-22,11045.0,2018-10-24
9201,Bonnie,Garcia,1980-10-10,38292.3,2020-10-14
9202,Sean,Jackson,1979-03-20,35767.21,2020-02-04
9203,Robert,Lee,1983-11-14,34258.22,2021-02-14
9204,Tanya,Rodgers,1984-09-16,6813.75,2020-03-06
9205,Keith,Santiago,1981-06-20,98134.98,2021-10-14
9206,Anthony,Underwood,1991-12-07,92517.71,2018-04-24
9207,Roy,Love,1994-03-09,62548.84,2021-12-13
9208,Alexander,Hansen,1992-01-03,53345.88,2021-03-08
9209,Randy,Weaver,1986-07-19,12134.02,2020-03-10
9210,Mrs.,Alexandra,1994-05-25,28493.42,2018-03-06
9211,April,Barrett,1998-12-24,44867.69,2019-07-14
9212,Brandi,Patel,1984-07-09,89270.38,2018-12-17
9213,Mariah,Stewart,1978-01-20,79711.54,2019-12-12
9214,Haley,Miller,1986-09-27,4035.02,2021-11-14
9215,Geoffrey,Burke,1992-09-28,53884.21,2018-03-27
9216,Regina,Mitchell,1985-07-10,5450.1,2021-05-21
9217,Michael,Thomas,1997-08-15,57749.34,2020-12-16
9218,Paul,Smith,1979-05-08,91166.52,2020-05-05
9219,Megan,Pruitt,1999-12-03,2092.89,2020-03-18
9220,Paul,Hammond,1980-02-29,32616.03,2019-08-18
9221,Derek,Evans,1984-08-26,26071.47,2021-05-15
9222,Douglas,Mitchell,1990-03-23,19160.38,2021-04-13
9223,Terri,Gonzales,1982-12-13,50180.51,2020-01-07
9224,Amy,Wilson,1987-08-22,92435.28,2021-08-29
9225,Mark,Jackson,1998-10-05,85705.57,2019-02-11
9226,Miranda,Davis,1987-06-12,44818.52,2019-07-01
9227,Jessica,Schmitt,1992-05-10,55049.16,2021-11-07
9228,Erin,Owens,1991-11-20,75147.69,2019-08-03
9229,Madison,Diaz,1983-01-12,59926.39,2020-03-12
9230,Ivan,Jackson,1996-11-13,19439.77,2018-06-22
9231,Carly,Hammond,1980-03-30,17436.74,2020-03-04
9232,Bryce,Wilson,1993-12-23,86302.89,2018-03-02
9233,Amanda,Watson,2000-06-30,28713.29,2019-08-23
9234,John,Bender,1979-10-28,29163.65,2018-06-04
9235,Heather,Smith,1995-09-04,30203.51,2020-01-04
9236,Howard,Sanchez,1981-07-31,8227.78,2021-11-03
9237,Marcus,Mendez,1982-06-30,69106.41,2021-08-14
9238,Joseph,Montgomery,1987-10-19,59992.82,2021-12-11
9239,Stephanie,Nolan,1990-01-20,85957.88,2018-10-12
9240,April,Wiggins,1988-08-16,62538.42,2020-02-25
9241,Lauren,Scott,1992-06-21,33682.8,2020-09-18
9242,Gloria,Molina,1997-05-28,28566.79,2021-09-16
9243,Glenn,Schmidt,1983-01-17,84107.73,2018-07-28
9244,James,Newman,1994-01-26,81667.47,2018-01-17
9245,Michael,Collins,1980-04-17,57935.83,2019-08-15
9246,Jonathan,Jones,1998-01-17,39859.92,2021-12-24
9247,Kimberly,Lane,1982-05-02,82995.79,2018-12-10
9248,Hailey,Campbell,1997-02-25,80853.92,2020-03-16
9249,Daniel,Morrison,1994-11-03,40582.53,2020-08-11
9250,Megan,Johnson,1977-10-12,46238.5,2019-04-30
9251,Kathryn,Salazar,1999-06-06,23061.94,2018-12-21
9252,Stacey,Dudley,1985-07-10,83463.9,2018-11-14
9253,Veronica,White,1988-11-04,99362.25,2020-02-28
9254,Danielle,Hanson,1987-12-13,80195.18,2021-01-25
9255,Jacqueline,Williams,1996-04-08,39100.4,2019-08-25
9256,Christopher,Lawrence,1986-04-03,66475.47,2021-03-28
9257,Kristen,Williams,1997-02-23,64397.76,2020-12-03
9258,Richard,Castillo,1980-08-12,71684.72,2020-09-07
9259,Mr.,Brian,1996-09-21,15731.47,2020-07-16
9260,Chelsea,Guzman,1981-11-25,36491.48,2018-04-29
9261,Michael,Wolf,1982-02-16,74446.6,2021-06-17
9262,Elizabeth,Lopez,1997-11-28,55221.77,2018-02-14
9263,Melissa,Harris,1984-12-08,53206.73,2020-06-05
9264,Timothy,Smith,1995-03-13,79523.3,2018-01-01
9265,Michael,Roach,1984-01-17,74340.49,2021-01-10
9266,Alexandra,Ramirez,1994-10-24,13448.4,2018-07-24
9267,Melanie,Pennington,1985-08-18,42162.15,2018-09-28
9268,John,Taylor,1986-12-15,57305.59,2019-09-12
9269,Johnny,Page,1992-09-27,40057.02,2021-10-10
9270,Mark,Cook,1990-04-04,59323.49,2019-09-24
9271,Danielle,Brock,1993-03-04,69927.4,2019-01-30
9272,Daniel,Nguyen,1999-05-22,18025.6,2018-08-30
9273,Jennifer,Fowler,1987-10-27,29210.69,2019-08-22
9274,Devin,Jennings,1994-03-09,77404.85,2019-05-13
9275,Teresa,Harmon,1988-07-15,40300.49,2018-04-25
9276,Kyle,Perkins,1998-12-21,92420.79,2021-04-20
9277,Sarah,Wiley,1989-10-21,97721.78,2021-07-31
9278,Laura,Davis,1983-05-06,95822.6,2019-08-04
9279,Erin,Obrien,1978-01-03,55357.66,2021-03-05
9280,Robert,Harrell,1997-06-24,81959.49,2020-07-22
9281,Sue,Henry,1979-12-19,55805.4,2019-12-13
9282,Brittney,Conner,2000-01-17,45938.79,2019-12-06
9283,Beverly,Savage,1987-11-24,58840.98,2020-04-27
9284,Abigail,Lee,2000-03-23,71958.67,2018-07-05
9285,Matthew,Jimenez,1981-10-02,64081.87,2020-07-07
9286,Joshua,Fuller,1993-12-27,96625.95,2018-03-29
9287,Scott,Ward,1990-02-04,13540.41,2021-08-20
9288,Cody,Jenkins,1993-05-13,91152.72,2021-01-21
9289,Derek,Mays,1981-08-14,80435.6,2018-11-20
9290,Travis,Smith,1977-11-03,20945.83,2018-01-28
9291,Corey,Nicholson,1988-04-02,23933.84,2021-05-03
9292,Kimberly,Jennings,1983-12-16,71880.92,2018-05-24
9293,Crystal,Watson,1977-12-14,57496.91,2019-08-07
9294,Ronnie,Ruiz,1987-02-03,80542.93,2021-04-07
9295,Robert,Phillips,1985-06-13,35371.49,2019-05-28
9296,Lynn,Young,1987-05-12,24681.14,2018-11-19
9297,Antonio,Barajas,1995-08-03,49734.09,2019-12-20
9298,Nancy,Perkins,1997-04-08,87629.97,2018-06-04
9299,John,Tran,1981-04-13,56388.45,2021-09-05
9300,Anthony,Cooper,1979-07-22,20932.41,2020-04-03
9301,Troy,Foley,1980-01-22,99780.78,2019-11-18
9302,Katie,Garcia,1988-09-07,47495.71,2018-12-22
9303,Tammy,Ford,1980-05-02,90061.86,2019-04-24
9304,Gabriel,Rollins,1997-02-19,23106.42,2020-07-11
9305,Rebecca,Warren,1979-10-10,47878.24,2021-10-21
9306,Isabella,Lindsey,1999-10-18,34535.33,2018-12-11
9307,Nathaniel,Day,1984-12-10,84167.01,2021-08-17
9308,Francis,Johnson,1993-12-10,8007.59,2018-10-20
9309,Steven,Escobar,1989-07-08,58707.4,2020-03-24
9310,Judy,Kelly,1979-08-04,23129.13,2020-05-11
9311,Shelly,Snyder,1987-06-30,35149.23,2020-11-25
9312,Joanne,Short,1977-11-30,38569.18,2019-08-03
9313,Crystal,Buckley,1994-08-07,55302.74,2021-11-10
9314,Jennifer,Lambert,1985-10-21,11391.64,2020-03-23
9315,Gina,Gray,1988-02-21,1468.39,2021-07-14
9316,Heather,Mccormick,1988-08-13,65203.05,2021-04-23
9317,Nicholas,Black,1987-04-02,76586.59,2018-01-12
9318,Shirley,Jennings,1989-04-02,83208.72,2020-06-19
9319,Amber,Montgomery,1984-07-12,67423.07,2021-06-02
9320,Derrick,Mayo,1997-12-23,4233.14,2020-03-12
9321,Francisco,Williams,1999-07-03,76170.94,2021-07-03
9322,Timothy,Garcia,1986-06-28,45624.5,2020-08-31
9323,Julia,James,1998-12-14,30970.78,2021-07-09
9324,Angela,Gray,1996-03-28,84243.74,2019-05-28
9325,Louis,Weber,1992-11-13,40843.98,2020-10-24
9326,Gerald,Mendoza,1988-02-23,7788.64,2019-08-05
9327,Mark,Wright,1997-03-01,85436.96,2021-09-06
9328,Aimee,Fowler,1985-04-01,72144.4,2018-08-23
9329,Alan,Walker,1988-06-27,15085.45,2019-07-14
9330,Richard,Hayes,1998-05-26,89911.12,2018-02-25
9331,Julie,Spencer,1977-04-10,81990.32,2018-04-16
9332,Brian,Scott,1995-11-27,13349.09,2019-05-03
9333,Keith,Andrews,1998-05-03,85082.35,2019-06-16
9334,James,Mercado,1978-05-13,44601.02,2021-10-02
9335,Michael,Atkins,1996-10-27,16362.73,2018-03-31
9336,Heather,Castillo,1986-02-13,62048.45,2018-11-07
9337,Amber,Osborne,1999-01-22,43411.39,2018-05-01
9338,Miranda,Figueroa,1993-11-08,43614.2,2018-11-18
9339,Joseph,Werner,1988-12-01,76515.63,2018-08-09
9340,Anna,Hall,1995-11-21,30685.91,2020-10-01
9341,Barbara,Hinton,1995-08-19,18039.24,2019-11-10
9342,Katie,Elliott,1982-11-22,97904.0,2018-03-27
9343,Steven,Gallagher,1995-02-23,82682.12,2021-04-30
9344,Kristine,Bradley,1983-08-16,42463.51,2020-02-29
9345,John,Fisher,1981-03-26,29328.31,2018-04-06
9346,Dustin,Bowman,1981-02-22,97435.29,2019-12-15
9347,Christian,Lindsey,1995-08-24,91758.13,2020-09-14
9348,Holly,Williams,1988-11-05,57275.02,2019-06-11
9349,Kathy,Gilbert,1991-12-23,53508.7,2019-03-30
9350,Christopher,Jacobs,1987-08-27,38829.99,2018-04-17
9351,Stacy,Johnson,1997-09-30,26708.8,2019-04-09
9352,Cody,Wallace,1977-12-29,90589.71,2021-01-02
9353,Karen,Pearson,1981-01-10,27265.43,2019-06-21
9354,Cynthia,Hayes,1979-12-16,26858.73,2019-08-14
9355,Dana,Acosta,1988-06-26,37389.11,2018-02-19
9356,Eric,Berry,1991-11-17,17077.72,2021-03-12
9357,Crystal,Harmon,1981-05-12,4732.38,2020-02-09
9358,Travis,Clark,1988-08-03,51613.69,2018-03-09
9359,Travis,Haley,1980-07-23,74782.38,2019-03-20
9360,Chelsea,Gallagher,1995-07-26,45414.19,2018-10-20
9361,Taylor,Porter,1991-05-19,12530.06,2018-03-25
9362,Kevin,Romero,1980-12-01,21676.75,2018-10-20
9363,Jeremy,Pittman,1994-08-01,42493.29,2018-11-16
9364,Ryan,Lopez,1997-05-08,25779.42,2018-05-05
9365,David,Jones,1985-03-21,1813.97,2018-03-07
9366,Amanda,Miller,1989-12-17,59184.99,2020-08-14
9367,David,Hobbs,1981-03-21,50806.28,2019-06-02
9368,Alexandra,Oneill,1988-03-19,42118.57,2018-06-29
9369,Todd,Garcia,1982-12-19,21176.69,2018-03-02
9370,Lori,Roth,1990-12-13,33280.89,2018-06-13
9371,Tina,Miller,1985-04-13,15360.48,2021-01-17
9372,Shelly,Hill,1985-08-18,88191.86,2018-02-16
9373,Megan,Anderson,1987-11-16,19602.17,2020-02-07
9374,Kristopher,Barker,2000-05-04,62128.16,2019-10-17
9375,Jo,Nelson,1981-12-26,57890.02,2019-04-15
9376,Tammy,Rubio,1985-06-08,53056.13,2019-01-19
9377,Christopher,Sherman,1987-02-12,75051.78,2019-05-25
9378,Alexis,Acosta,1980-05-14,88704.29,2021-04-15
9379,Tonya,Riggs,1991-02-19,41295.58,2020-07-06
9380,Robert,Nguyen,1983-03-26,81360.79,2019-02-27
9381,Bobby,Williams,1993-12-19,57817.23,2021-08-25
9382,Michael,Flores,1978-07-28,91234.2,2019-03-27
9383,Stephanie,Lee,1991-09-04,94324.77,2019-08-09
9384,Connie,Parsons,1977-07-11,78013.39,2020-04-23
9385,James,Allen,1990-01-29,23216.83,2018-05-14
9386,Jamie,Martinez,1993-09-18,39445.81,2020-06-16
9387,Robert,Reed,1989-02-09,97991.58,2018-03-02
9388,Duane,White,1998-06-02,65788.49,2018-09-22
9389,Scott,Dunlap,1993-01-04,50161.5,2018-08-05
9390,Devin,Sullivan,1984-02-23,39682.45,2021-06-24
9391,Jessica,Ayala,1993-02-26,29534.37,2020-05-04
9392,David,Davidson,1992-04-16,33405.34,2021-09-27
9393,Leonard,Reynolds,1999-10-09,28236.44,2021-11-16
9394,Brent,Key,1986-08-24,39577.84,2021-11-24
9395,Janice,Evans,1984-10-08,80408.99,2018-06-05
9396,Derek,Yates,1995-09-24,4615.46,2021-10-20
9397,Daniel,George,1980-02-19,40487.48,2021-03-31
9398,Eric,Thomas,1996-10-02,15844.22,2019-02-27
9399,Dr.,Michele,1992-06-08,96613.08,2019-10-12
9400,Jill,Blevins,1981-06-04,77440.52,2019-09-12
9401,Elizabeth,Howell,1998-06-06,42169.57,2018-08-10
9402,Tony,Giles,1978-02-01,13782.66,2018-09-20
9403,Kimberly,Parks,1981-08-04,56723.01,2021-08-08
9404,Melissa,Washington,1984-10-28,90791.91,2019-07-23
9405,George,Jones,1980-11-03,93286.25,2021-09-18
9406,Christy,Murphy,1989-01-06,11961.76,2018-11-23
9407,Theresa,Williams,1983-02-26,75745.81,2021-11-29
9408,David,Adams,1979-04-18,79647.33,2020-10-12
9409,Michael,Briggs,1983-10-21,82490.88,2020-05-20
9410,Mary,Jordan,1981-12-05,52907.89,2019-04-21
9411,Tina,Pollard,1980-11-08,67947.14,2019-10-22
9412,Dennis,Snyder,1996-03-11,56594.15,2019-03-20
9413,Jerry,Garcia,1999-09-28,29639.52,2021-10-24
9414,Antonio,Morgan,1998-07-12,35934.9,2020-05-11
9415,Lindsey,Reyes,1988-07-31,90540.85,2020-04-06
9416,James,Houston,1978-04-04,71397.92,2021-11-10
9417,Kenneth,Aguilar,1994-01-27,35432.74,2019-01-07
9418,Bryan,Martinez,1998-12-13,56756.4,2019-10-12
9419,Daniel,Nelson,1985-12-14,66744.53,2020-12-16
9420,Haley,Leach,1987-01-13,27819.7,2020-04-04
9421,Kathy,Wilkinson,1980-11-02,27409.67,2018-09-10
9422,Hayley,Johnson,1988-10-31,19165.07,2020-11-11
9423,Ryan,Becker,1995-08-01,19796.64,2020-02-20
9424,Katherine,Kennedy,1994-08-28,37826.63,2019-10-21
9425,Debra,Casey,1984-12-01,28540.74,2020-03-04
9426,Zachary,Doyle,1993-07-06,10672.88,2019-10-04
9427,Todd,Meyer,1982-08-22,64070.31,2021-01-19
9428,Gabriel,Richardson,1987-05-29,56518.91,2018-08-29
9429,Theresa,Davis,1982-12-05,23254.17,2019-04-17
9430,Kendra,Shaw,1991-01-26,96873.13,2019-01-03
9431,Jason,Rhodes,1992-11-29,67207.45,2018-08-23
9432,Michael,Mullen,2000-02-29,46522.71,2021-05-31
9433,Amy,Robinson,1997-11-06,39901.64,2021-01-26
9434,Zachary,Small,1989-04-26,78966.87,2021-11-10
9435,Chelsea,Ray,1982-05-18,12277.87,2019-10-07
9436,Laura,Ross,1999-02-06,72370.2,2019-07-02
9437,Keith,West,1998-05-06,89852.33,2020-03-17
9438,Cheryl,Leonard,1983-11-25,95275.3,2019-02-24
9439,Peter,Davidson,1990-01-27,92684.44,2020-08-01
9440,Patricia,Mata,1994-08-22,49382.94,2021-03-26
9441,Alicia,Lawrence,1985-01-14,30043.86,2021-10-15
9442,Courtney,Andrews,1989-03-29,68840.47,2020-07-19
9443,Kimberly,Mccoy,1984-01-19,30855.84,2018-11-10
9444,Sara,Thomas,1998-03-07,79133.43,2018-12-04
9445,Victoria,Duncan,1979-03-31,66612.59,2020-01-03
9446,Brandon,Patrick,2000-06-24,37306.51,2020-10-09
9447,Cathy,Butler,1993-06-11,82352.0,2019-07-19
9448,Manuel,Lowe,1987-07-06,90267.96,2019-02-21
9449,Carla,Webster,1982-06-23,30724.83,2021-08-11
9450,Emily,Newton,1990-09-12,38314.29,2018-07-30
9451,Haley,Morris,1995-03-29,74488.81,2021-08-02
9452,Matthew,Bolton,1987-06-26,32987.37,2018-01-14
9453,Judy,Flores,1985-09-26,75032.01,2021-10-31
9454,Michaela,Cannon,1998-10-25,54939.04,2020-06-03
9455,Dr.,Christine,1981-11-30,64889.49,2021-06-21
9456,Nancy,Page,1982-04-28,14922.42,2020-04-09
9457,Kristin,Lloyd,1981-12-13,57132.21,2021-10-09
9458,Douglas,Williams,1993-07-17,58517.55,2021-10-03
9459,Mary,Hughes,1985-09-26,87034.3,2018-04-06
9460,Patricia,Mckay,1982-03-08,38605.31,2020-06-11
9461,William,Williams,1989-10-06,73850.52,2021-07-11
9462,John,Wood,1994-07-31,69419.6,2018-12-21
9463,Erica,Hill,1994-09-19,66510.3,2021-12-07
9464,Robert,Hicks,1985-09-05,31195.06,2020-07-17
9465,Zachary,Cobb,1994-04-22,72035.4,2019-07-16
9466,Robin,Munoz,1987-08-04,84539.04,2020-12-21
9467,Brooke,Kaufman,1985-03-27,4554.06,2021-10-05
9468,Sandra,Moore,1984-03-10,85248.29,2018-12-30
9469,Victor,Foster,1994-12-26,18932.05,2021-07-21
9470,Grace,Kennedy,1994-02-13,86358.89,2019-10-27
9471,Elizabeth,Williams,1981-03-20,47724.45,2021-10-01
9472,Brandy,Eaton,1989-12-29,62919.08,2019-10-06
9473,Aaron,Flores,1999-12-14,95079.58,2020-09-15
9474,Heather,Hall,1985-08-29,51682.91,2018-07-14
9475,Kim,Wade,1979-07-15,76810.75,2018-10-27
9476,Andrea,Hickman,1998-03-29,58258.65,2021-07-25
9477,Robert,Stewart,1994-01-27,61006.36,2018-03-06
9478,Holly,Gonzalez,1999-10-09,22882.61,2020-12-20
9479,Gary,Hart,1989-04-10,92519.87,2018-10-31
9480,Alex,Dunn,1999-01-01,37510.76,2019-03-16
9481,Connor,Hudson,1994-07-10,27719.86,2021-06-14
9482,Nicholas,Ryan,1996-12-24,49085.36,2019-09-02
9483,Shannon,Valentine,1980-02-04,60824.6,2018-09-10
9484,Linda,Phillips,1979-06-15,25479.37,2020-06-03
9485,Kim,Andrade,1990-10-15,95298.03,2020-09-27
9486,Michael,Ferguson,1988-10-25,9093.58,2021-09-26
9487,Carolyn,Pierce,1980-04-28,60311.9,2021-11-01
9488,Adam,Norton,1997-03-30,87111.74,2020-01-21
9489,John,Cross,1994-12-07,23737.54,2018-01-18
9490,Adrian,Alvarez,1989-02-28,5239.31,2021-11-29
9491,Jean,Vaughn,1980-03-30,85813.34,2018-10-07
9492,Manuel,Stanley,1990-10-10,98913.37,2020-10-19
9493,Michael,Gould,1995-09-22,87014.86,2020-05-29
9494,Elizabeth,Grimes,1998-11-27,62939.54,2018-06-24
9495,Eduardo,Barnes,1985-05-21,38068.88,2020-09-07
9496,Paula,Jones,1978-02-18,19815.85,2021-05-17
9497,Jessica,Ritter,1989-07-12,39257.6,2020-08-24
9498,Trevor,Mitchell,1978-06-16,63637.99,2018-08-16
9499,Jesus,Kemp,1993-11-26,98775.89,2021-05-15
9500,Tracy,Smith,1996-10-06,68565.64,2018-09-14
9501,Elaine,Graham,1989-03-07,46447.5,2018-05-07
9502,Gerald,Smith,1992-04-29,88067.89,2020-12-21
9503,Jeanette,Chavez,1989-07-07,56661.95,2021-04-24
9504,Shane,Lee,1985-06-20,94792.88,2021-01-28
9505,Alicia,Washington,1980-10-18,85365.01,2021-04-21
9506,Nicole,Garrett,1993-06-06,62459.01,2020-07-24
9507,Jose,Sanchez,1986-07-18,11049.81,2019-07-15
9508,Corey,Lee,1998-10-07,57220.95,2018-09-19
9509,Susan,Leon,1991-06-19,97916.68,2021-07-25
9510,Paige,Munoz,1999-11-01,1458.22,2020-02-13
9511,Juan,Bates,1999-01-16,87704.39,2020-02-11
9512,Travis,Maxwell,1983-02-11,24507.23,2020-05-11
9513,Eric,Payne,1995-06-06,69119.69,2020-12-18
9514,Adam,Schneider,1999-11-13,21106.74,2018-11-08
9515,Kevin,Mckinney,1994-12-23,16365.65,2019-07-29
9516,Richard,Jacobs,1997-07-25,24347.67,2019-08-31
9517,Gerald,Cole,1986-02-18,35505.36,2018-12-09
9518,Cameron,Fleming,1985-03-14,9087.05,2018-05-17
9519,Patrick,Hall,1988-02-10,34043.79,2020-05-17
9520,Misty,Braun,1989-01-28,70607.65,2021-08-18
9521,Connor,Torres,1998-08-28,5567.04,2020-12-04
9522,Joshua,White,1993-12-15,91163.89,2018-04-02
9523,Mark,Bradley,1979-12-11,12421.99,2020-03-28
9524,Alexander,Miller,1978-08-05,27296.85,2020-12-08
9525,Kathleen,Martin,1999-11-09,43988.29,2021-06-13
9526,Aaron,Thornton,1984-07-30,25097.37,2020-11-19
9527,Leslie,Watson,1986-02-06,60347.62,2019-05-01
9528,Teresa,Rogers,1981-05-19,56460.3,2020-07-27
9529,Hector,Underwood,1993-06-11,50247.5,2021-10-04
9530,Shannon,Cooper,1983-07-05,47048.87,2020-03-12
9531,Sara,Bridges,1978-04-23,42572.39,2020-12-16
9532,Erin,Evans,1993-01-01,29972.5,2018-02-28
9533,Christopher,Brown,1988-04-17,1389.77,2021-09-21
9534,Jennifer,Rasmussen,1988-04-08,36475.01,2019-08-03
9535,Amanda,Roy,1996-07-20,31629.18,2021-11-02
9536,Wanda,Pope,1977-03-27,62385.62,2019-05-07
9537,Tammy,Guerra,1982-02-06,6811.62,2021-03-09
9538,Austin,Hardy,1998-03-22,88093.63,2021-06-19
9539,Dr.,Tiffany,1993-09-18,86794.6,2019-09-09
9540,Brittany,Floyd,1998-07-19,20302.22,2020-09-25
9541,Mary,Morris,1991-05-09,11652.44,2021-12-26
9542,Anna,Frank,1977-12-11,61577.86,2018-08-10
9543,Amy,Freeman,1994-12-12,13569.59,2019-10-22
9544,Catherine,Stevens,1997-04-23,65424.47,2021-03-16
9545,Miguel,Grant,1979-09-06,30703.29,2018-09-11
9546,Michael,Price,1977-08-29,31539.22,2018-08-29
9547,Katie,Smith,1977-06-15,44031.72,2018-08-07
9548,Terri,Martin,1996-06-30,43385.24,2020-05-18
9549,Danny,Walls,1998-04-06,98825.03,2021-04-28
9550,Ashley,Allen,2000-01-18,34689.72,2019-04-23
9551,Robin,Watts,1989-03-11,13525.5,2021-07-12
9552,John,Roberts,1992-02-07,43419.65,2018-05-07
9553,Andre,Morales,1999-02-14,63887.77,2019-12-23
